sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages,ADD_INFO:autoUpdatingInfo
T67000 | M72040,Colon / COLON / COLON NOS | HYPERPLASTIC POLYP / Polypus hyperplasticus / REGENERATIVE POLYP / HYPERPLASTIC POLYP NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418671,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T6710 | M72040,Caecum | Polypus hyperplasticus,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418672,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T67100 | M72040,CECUM | HYPERPLASTIC POLYP / HYPERPLASTIC POLYP NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418673,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T6730 | M72040,Flexura hepatica | Polypus hyperplasticus,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418674,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T67400 | M72040,TRANSVERSE COLON | HYPERPLASTIC POLYP NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418675,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T67600 | M72040,DESCENDING COLON | HYPERPLASTIC POLYP NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418676,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T67700 | M72040,Sigma / SIGMOID COLON | HYPERPLASTIC POLYP / Polypus hyperplasticus / HYPERPLASTIC POLYP NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418677,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T67920 | M72040,Colon ja rectum | Polypus hyperplasticus,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418678,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T68000 | M72040,"Rectum / RECTUM / RECTUM NOS | Polypus hyperplasticus / HYPERPLASTIC POLYP / REGENERATIVE POLYP / HYPERPLASIA, POLYPOID NOS / HYPERPLASTIC POLYP NOS",-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418679,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T68950 | M72040,Rectosigma | Polypus hyperplasticus,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418680,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T69000 | M72040,ANUS | HYPERPLASTIC POLYP,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418681,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T69010 | M72040,ANAL CANAL | HYPERPLASTIC POLYP,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418682,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T84000 | M72040,ENDOMETRIUM / ENDOMETRIUM NOS | HYPERPLASTIC POLYP / HYPERPLASTIC POLYP NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4265059,Hyperplastic polyp,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418683,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T40000 | M72050,BLOOD VESSEL | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418684,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T40000 | M72050,BLOOD VESSEL | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418684,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02000 | M72050,SKIN | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418686,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02000 | M72050,SKIN | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418686,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T03000 | M72050,SUBCUTANEOUS TISSUE | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418688,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T03000 | M72050,SUBCUTANEOUS TISSUE | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418688,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T04000 | M72050,BREAST | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418690,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T04000 | M72050,BREAST | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418690,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T1X000 | M72050,SOFT TISSUE | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418692,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T1X000 | M72050,SOFT TISSUE | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418692,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T41000 | M72050,ARTERY | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418694,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T41000 | M72050,ARTERY | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418694,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T48000 | M72050,VEIN | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418696,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T48000 | M72050,VEIN | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418696,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T52000 | M72050,LIP | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418698,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T52000 | M72050,LIP | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418698,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T54910 | M72050,"GUM NOS | HYPERPLASIA, PAPILLARY NOS",-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418700,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T54910 | M72050,"GUM NOS | HYPERPLASIA, PAPILLARY NOS",-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418700,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T87000 | M72050,OVARY | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418702,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T87000 | M72050,OVARY | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418702,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T93000 | M72050,ADRENAL GLAND | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418704,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T93000 | M72050,ADRENAL GLAND | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418704,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TXY100 | M72050,EXTERNAL EAR | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418706,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TXY100 | M72050,EXTERNAL EAR | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418706,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TY0600 | M72050,NECK | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418708,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TY0600 | M72050,NECK | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418708,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TY8800 | M72050,FINGER | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4032883,Intravascular papillary endothelial hyperplasia,Condition,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418710,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TY8800 | M72050,FINGER | PAPILLARY ENDOTHELIAL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4196194,Papillary hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418710,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T74000 | M72060,URINARY BLADDER | CYSTIC GLANDULAR (SIMPLE) HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4239146,Cystic hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418712,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T75000 | M72060,URETHRA | CYSTIC GLANDULAR HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4239146,Cystic hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418713,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T77100 | M72060,"PROSTATE NOS | HYPERPLASIA, CYSTIC GLANDULAR",-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4239146,Cystic hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418714,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T83000 | M72060,UTERINE CERVIX | CYSTIC GLANDULAR (SIMPLE) HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4239146,Cystic hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418715,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T84000 | M72060,"ENDOMETRIUM / ENDOMETRIUM NOS | CYSTIC GLANDULAR HYPERPLASIA / CYSTIC GLANDULAR HYPERPLASIA (?) / CYSTIC GLANDULAR HYPERPLASIA (EARLY, METRORRHAGIC) / CYSTIC GLANDULAR HYPERPLASIA GLANDULAR HYPERPLASIA / CYSTIC GLANDULAR HYPERPLASIA HOIDETTU TILANNE / CYS",-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4239146,Cystic hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418716,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02000 | M72090,SKIN / SKIN NOS | PSEUDOCARCINOMATOUS HYPERPLASIA / PSEUDOCARCINOMATOUS HYPERPLASIA NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418717,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02140 | M72090,SKIN OF NOSE NOS | PSEUDOCARCINOMATOUS HYPERPLASIA NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418718,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02300 | M72090,SKIN OF NECK NOS | PSEUDOCARCINOMATOUS HYPERPLASIA NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418719,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02800 | M72090,SKIN OF LOWER EXTREMITY NOS | PSEUDOCARCINOMATOUS HYPERPLASIA NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418720,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02830 | M72090,SKIN OF LOWER LEG NOS | PSEUDOCARCINOMATOUS HYPERPLASIA NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418721,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T21010 | M72090,MUCOUS MEMBRANE OF NOSE | PSEUDOCARCINOMATOUS HYPERPLASIA NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418722,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T24100 | M72090,LARYNX | PSEUDOCARCINOMATOUS HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418723,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T24400 | M72090,VOCAL CORD NOS | PSEUDOCARCINOMATOUS HYPERPLASIA NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418724,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T51000 | M72090,MOUTH / MOUTH NOS | PSEUDOCARCINOMATOUS HYPERPLASIA / PSEUDOCARCINOMATOUS HYPERPLASIA NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418725,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T51030 | M72090,MUCOUS MEMBRANE OF ORAL CAVITY | PSEUDOCARCINOMATOUS HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418726,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T52000 | M72090,LIP | PSEUDOCARCINOMATOUS HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418727,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T53000 | M72090,TONGUE / TONGUE NOS | PSEUDOCARCINOMATOUS HYPERPLASIA / PSEUDOCARCINOMATOUS HYPERPLASIA NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418728,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T54910 | M72090,GUM | PSEUDOCARCINOMATOUS HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418729,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T60000 | M72090,PHARYNX | PSEUDOCARCINOMATOUS HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418730,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T69000 | M72090,ANUS | PSEUDOCARCINOMATOUS HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4012800,Pseudoepitheliomatous hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418731,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T00XX0 | M72105,FEMALE | ATYPICAL LOBULAR HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4144952,Atypical lobular hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418732,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02000 | M72120,SKIN | BASAL CELL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4233228,Basal cell hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418733,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T21010 | M72120,MUCOUS MEMBRANE OF NOSE | BASAL CELL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4233228,Basal cell hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418734,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T26000 | M72120,BRONCHUS | BASAL CELL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4233228,Basal cell hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418735,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T51030 | M72120,MUCOUS MEMBRANE OF ORAL CAVITY | BASAL CELL HYPERPLASIA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,4233228,Basal cell hyperplasia,Observation,MAPS_TO,,TYKS - based on only M-Snomed by Paula Kujala,1639008000000,,2001418736,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
