source_vocabulary_id,source_code,n_events,n_persons
ICD10fi,Q18.1,624,193
ICD10fi,W01.09,221,193
ICD10fi,I21.02,454,193
ICD10fi,Q43.0,564,193
ICD10fi,F44.4,2866,193
ICD10fi,E22.2,882,193
ICD10fi,T87.4,560,193
ICD10fi,L81.8,367,193
ICD10fi,A04,225,193
ICD10fi,F81.1,1098,193
ICD10fi,K05.12,253,193
ICD10fi,X47,270,193
ICD10fi,H54.0,2204,192
ICD10fi,F13.09,376,192
ICD10fi,Q51.1,1049,192
ICD10fi,V01,286,192
ICD10fi,M93.9,419,192
ICD10fi,R09.2,224,192
ICD10fi,T93.9,410,192
ICD10fi,Z63.2,1499,192
ICD10fi,L23.6,272,192
ICD10fi,A21.0,326,191
ICD10fi,M94.8,321,191
ICD10fi,S70.8,237,191
ICD10fi,I87.1,470,191
ICD10fi,T18.2,430,191
ICD10fi,R76.8,433,191
ICD10fi,Z42.2,410,191
ICD10fi,S56.2,616,191
ICD10fi,F00.14*G30.1,542,191
ICD10fi,F90.8,1603,190
ICD10fi,L91.9,432,190
ICD10fi,G80.1,5693,190
ICD10fi,J84.0,1110,190
ICD10fi,T84.3,585,190
ICD10fi,C56.92,4632,190
ICD10fi,M87.3,848,190
ICD10fi,ZB0.1,441,190
ICD10fi,C50.3,701,190
ICD10fi,E06,322,190
ICD10fi,B97.4,275,190
ICD10fi,D13.9,443,189
ICD10fi,W18.89,201,189
ICD10fi,F50,522,189
ICD10fi,K57.4,410,189
ICD10fi,Z92.1,1731,189
ICD10fi,I65.9,379,189
ICD10fi,F45.31,391,189
ICD10fi,H61,219,189
ICD10fi,M32,800,189
ICD10fi,T92.6,738,188
ICD10fi,Z53,200,188
ICD10fi,K90.8,1352,188
ICD10fi,F44.88,3730,188
ICD10fi,Y90.6,278,188
ICD10fi,G82.5,2787,188
ICD10fi,I34,334,188
ICD10fi,G21.8,966,188
ICD10fi,H26.01,541,188
ICD10fi,T07,256,188
ICD10fi,C30.0,8876,188
ICD10fi,O83.0,194,187
ICD10fi,B23.8,7473,187
ICD10fi,B34.8,334,187
ICD10fi,E05.4,355,187
ICD10fi,K07.34,315,187
ICD10fi,G57.4,774,186
ICD10fi,J67.9,1441,186
ICD10fi,H50.50,502,186
ICD10fi,F17.3,366,186
ICD10fi,L85.1,1168,186
ICD10fi,ZA8.1,221,186
ICD10fi,C49.29,6754,186
ICD10fi,T18.0,237,185
ICD10fi,I72.9,519,185
ICD10fi,Z27.1,195,185
ICD10fi,A54.6,599,185
ICD10fi,L23.4,522,185
ICD10fi,S67.8,1099,185
ICD10fi,M85,306,184
ICD10fi,M31.1,2373,184
ICD10fi,T93.4,1116,184
ICD10fi,Z94.9,1047,184
ICD10fi,I22.9,284,184
ICD10fi,E30.1,727,184
ICD10fi,H31.0,366,184
ICD10fi,F45.34,365,184
ICD10fi,M72.6,2690,184
ICD10fi,C77.4,3808,183
ICD10fi,N88.8,286,183
ICD10fi,M06.3,556,183
ICD10fi,K03.3,319,183
ICD10fi,C43.63,2986,183
ICD10fi,O99.8,302,183
ICD10fi,K06.9,303,183
ICD10fi,Q85.09,1555,183
ICD10fi,W01.00,207,183
ICD10fi,S46.7,311,183
ICD10fi,F42.8,1502,183
ICD10fi,F19.09,329,183
ICD10fi,C32.1,7015,182
ICD10fi,K22.3,1262,182
ICD10fi,B35.0,231,182
ICD10fi,S91.7,452,182
ICD10fi,G57,271,182
ICD10fi,M05.3,520,182
ICD10fi,N21.9,388,182
ICD10fi,S53.3,439,182
ICD10fi,R87.1,269,182
ICD10fi,W16,943,182
ICD10fi,T82.8,960,181
ICD10fi,N36.1,685,181
ICD10fi,R87.0,285,181
ICD10fi,F10.8,986,181
ICD10fi,F07.9,2219,181
ICD10fi,O69.0,223,181
ICD10fi,N99.9,337,181
ICD10fi,I21.48,481,181
ICD10fi,I25.6,331,181
ICD10fi,K07.26,1019,181
ICD10fi,S52,283,180
ICD10fi,G24,735,180
ICD10fi,Z89.5,2203,180
ICD10fi,T86.0,4452,180
ICD10fi,T23.3,687,179
ICD10fi,S00.59,220,179
ICD10fi,N36.9,754,179
ICD10fi,N35.0,555,179
ICD10fi,E24.9,1075,179
ICD10fi,C44.60,383,179
ICD10fi,C34.15,3624,179
ICD10fi,Q50.11,319,179
ICD10fi,E85.4,669,179
ICD10fi,K11.7,253,179
ICD10fi,M93.1,1147,179
ICD10fi,E30.00,584,178
ICD10fi,A16.0,1141,178
ICD10fi,C34,1204,178
ICD10fi,C69.32,2795,178
ICD10fi,I23.0,238,178
ICD10fi,V18.1,360,178
ICD10fi,F00.19,355,178
ICD10fi,V59.9,481,178
ICD10fi,C43.32,1421,178
ICD10fi,M02,441,178
ICD10fi,N00.9,684,178
ICD10fi,K13.08,373,178
ICD10fi,J06.80,775,178
ICD10fi,A51.0,731,178
ICD10fi,D40.7,432,177
ICD10fi,L53,199,177
ICD10fi,Z29,198,177
ICD10fi,O32.8,239,177
ICD10fi,M51.4,300,177
ICD10fi,G80.2,5068,177
ICD10fi,F13.21,1236,177
ICD10fi,Q32.21,852,177
ICD10fi,G21.0,452,176
ICD10fi,S02.41,500,176
ICD10fi,R68.81,1298,176
ICD10fi,R79.0,312,176
ICD10fi,F34,510,176
ICD10fi,S23,251,176
ICD10fi,K11.72,507,176
ICD10fi,L50.60,303,176
ICD10fi,H50.59,383,176
ICD10fi,O33.2,266,175
ICD10fi,C56.79,3074,175
ICD10fi,S82,341,175
ICD10fi,V99,361,175
ICD10fi,W01.80,188,175
ICD10fi,E30.09,892,175
ICD10fi,I87,565,175
ICD10fi,I60.4,1030,175
ICD10fi,Z23,183,175
ICD10fi,M33.1,4457,174
ICD10fi,H44.5,716,174
ICD10fi,F93.80,2386,174
ICD10fi,J99.1*M31.3,3936,174
ICD10fi,Q12.0,1163,174
ICD10fi,C62.12,3878,174
ICD10fi,D07.0,760,174
ICD10fi,M23.6,266,174
ICD10fi,F02.09*G31.0,1257,174
ICD10fi,S72,382,174
ICD10fi,Z54.4,299,173
ICD10fi,M41.3,518,173
ICD10fi,Z13.7,276,173
ICD10fi,O04.8,264,173
ICD10fi,N95.3,224,173
ICD10fi,S66.6,796,173
ICD10fi,E78.21,288,173
ICD10fi,G40.0,414,172
ICD10fi,K06.10,439,172
ICD10fi,Q22.1,2963,172
ICD10fi,A04.0,245,172
ICD10fi,S96,260,172
ICD10fi,A07.1,442,172
ICD10fi,K75.2,516,172
ICD10fi,F52.4,235,172
ICD10fi,Q27.4,1568,172
ICD10fi,L00,236,172
ICD10fi,C16.29,1991,172
ICD10fi,O90.0,325,172
ICD10fi,K86.0,201,171
ICD10fi,Z58.1,290,171
ICD10fi,I74.1,428,171
ICD10fi,S03.21,384,171
ICD10fi,L98.1,726,171
ICD10fi,N88.9,268,171
ICD10fi,I42.6,520,171
ICD10fi,C81.7,4199,171
ICD10fi,N73.0,243,171
ICD10fi,M34.0,3102,171
ICD10fi,Z98.1,544,171
ICD10fi,F10.59,341,171
ICD10fi,E02,263,170
ICD10fi,C44.19,975,170
ICD10fi,K71.9,492,170
ICD10fi,I30.0,455,170
ICD10fi,C49.20,2696,170
ICD10fi,R09,225,170
ICD10fi,T40.6,295,170
ICD10fi,G63.0*A69.2,899,170
ICD10fi,O86.3,247,170
ICD10fi,N85.6,662,170
ICD10fi,G46.4,493,170
ICD10fi,Y87.1,394,170
ICD10fi,M12.2,874,170
ICD10fi,N71,212,170
ICD10fi,E51.2,3518,169
ICD10fi,Y91.1,237,169
ICD10fi,Z25,186,169
ICD10fi,S43.6,331,169
ICD10fi,K03.68,259,169
ICD10fi,M43.4,933,169
ICD10fi,F12.5,1019,169
ICD10fi,F20.20,3880,169
ICD10fi,K03.8,331,169
ICD10fi,D11.9,379,169
ICD10fi,G90.8,932,168
ICD10fi,W18.8,192,168
ICD10fi,K46.0,292,168
ICD10fi,N11.0,698,168
ICD10fi,D73.1,1194,168
ICD10fi,D41.2,1082,168
ICD10fi,B30,173,168
ICD10fi,G83.8,547,168
ICD10fi,I31.2,558,168
ICD10fi,E88.2,434,167
ICD10fi,K00.41,394,167
ICD10fi,T21.3,680,167
ICD10fi,D63.8*N18.9,8838,167
ICD10fi,I24.8,259,167
ICD10fi,F19.26,1075,167
ICD10fi,H44.1,1035,167
ICD10fi,C18.4,247,167
ICD10fi,R93.1,325,167
ICD10fi,E23.09,896,167
ICD10fi,N30.3,230,167
ICD10fi,M25.1,273,166
ICD10fi,Z98,227,166
ICD10fi,J15.1,553,166
ICD10fi,T85.7,684,166
ICD10fi,E03.3,344,166
ICD10fi,S31.2,218,166
ICD10fi,C16.39,1629,166
ICD10fi,H13.1,222,166
ICD10fi,C17.0,3175,166
ICD10fi,C71.12,7925,166
ICD10fi,G99.2*M47.0,243,166
ICD10fi,T25.1,218,166
ICD10fi,Z22.38,808,166
ICD10fi,S00.50,185,165
ICD10fi,G82.1,3327,165
ICD10fi,O64.9,190,165
ICD10fi,J01.2,276,165
ICD10fi,N02.9,520,165
ICD10fi,C96.9,890,165
ICD10fi,S42,282,165
ICD10fi,I51.3,720,165
ICD10fi,Z51.3,391,164
ICD10fi,O01.0,901,164
ICD10fi,T91.2,628,164
ICD10fi,N77.0,189,164
ICD10fi,V69.9,603,164
ICD10fi,N48,194,164
ICD10fi,S40.8,211,164
ICD10fi,T00.8,191,164
ICD10fi,O26.8,198,164
ICD10fi,R94.7,370,164
ICD10fi,I72.2,719,164
ICD10fi,S03.22,398,163
ICD10fi,L66.2,373,163
ICD10fi,Z85.8,1102,163
ICD10fi,O22.2,352,163
ICD10fi,D75.8,1016,163
ICD10fi,I99,284,163
ICD10fi,D80.2,2347,163
ICD10fi,F09,954,163
ICD10fi,M31.7,3538,163
ICD10fi,K14.31,209,163
ICD10fi,F20.4,1810,163
ICD10fi,A37.0,224,163
ICD10fi,C43.9,335,163
ICD10fi,R44.2,328,163
ICD10fi,G91.8,1202,163
ICD10fi,X04,452,163
ICD10fi,N60,182,162
ICD10fi,Z53.9,172,162
ICD10fi,T84.7,473,162
ICD10fi,M92.7,649,162
ICD10fi,T23,229,162
ICD10fi,Y89.1,683,162
ICD10fi,O07.6,265,162
ICD10fi,M86.2,1073,162
ICD10fi,G06.0,1819,162
ICD10fi,K12.0,198,162
ICD10fi,K66.1,271,162
ICD10fi,H18.3,368,162
ICD10fi,B02.0,265,161
ICD10fi,D33.9,647,161
ICD10fi,Z52.89,1148,161
ICD10fi,A38,193,161
ICD10fi,C32.9,1475,161
ICD10fi,O12.2,274,161
ICD10fi,Q37.1,4247,161
ICD10fi,Z86.7,485,161
ICD10fi,N73.8,256,161
ICD10fi,D21,204,161
ICD10fi,T98.3,399,161
ICD10fi,O01.9,588,161
ICD10fi,G46.7*I67.9,371,160
ICD10fi,T73.3,224,160
ICD10fi,Z92.8,300,160
ICD10fi,N03.1,9567,160
ICD10fi,M86.0,507,160
ICD10fi,L41.1,1367,160
ICD10fi,M41.4,1426,160
ICD10fi,C71.30,1774,159
ICD10fi,J15.0,218,159
ICD10fi,K70.2,622,159
ICD10fi,M11.9,367,159
ICD10fi,M06.1,4540,159
ICD10fi,X32,222,159
ICD10fi,I15,1051,159
ICD10fi,J98.2,1447,159
ICD10fi,P07.12,570,159
ICD10fi,J33.1,986,159
ICD10fi,D32.04,1675,159
ICD10fi,M12.4,259,158
ICD10fi,Z92.2,215,158
ICD10fi,F45.30,430,158
ICD10fi,C16.3,259,158
ICD10fi,X99.0,279,158
ICD10fi,Y90.7,188,158
ICD10fi,C44.29,1097,158
ICD10fi,M40.0,1091,158
ICD10fi,S53.2,582,158
ICD10fi,K91.8,598,158
ICD10fi,L51,210,158
ICD10fi,C44.90,483,158
ICD10fi,N15.1,531,158
ICD10fi,D48.2,442,158
ICD10fi,Z71.5,473,158
ICD10fi,C34.21,2552,158
ICD10fi,P39.9,190,158
ICD10fi,J41,219,158
ICD10fi,A37.9,189,157
ICD10fi,D31.9,469,157
ICD10fi,F11.2,941,157
ICD10fi,D89.89,4773,157
ICD10fi,Y96.2,233,157
ICD10fi,F20.05,2811,157
ICD10fi,I74.4,574,157
ICD10fi,C16.30,823,157
ICD10fi,F12.25,1864,157
ICD10fi,K60.5,553,156
ICD10fi,T51.9,196,156
ICD10fi,T86.1,2670,156
ICD10fi,K14.30,184,156
ICD10fi,T24.3,687,156
ICD10fi,W69,267,156
ICD10fi,G12.9,1150,156
ICD10fi,R01,187,155
ICD10fi,E14.0,207,155
ICD10fi,G71.3,3362,155
ICD10fi,C81.2,6026,155
ICD10fi,B37.02,421,155
ICD10fi,F59,1613,155
ICD10fi,C25.4,6349,155
ICD10fi,N87,209,154
ICD10fi,S54.1,705,154
ICD10fi,K11.1,264,154
ICD10fi,L90,210,154
ICD10fi,S37.2,431,154
ICD10fi,M96.8,514,154
ICD10fi,C04.0,5685,154
ICD10fi,L51.8,475,154
ICD10fi,Q66.8,467,154
ICD10fi,S66.4,268,154
ICD10fi,R86,201,153
ICD10fi,F10.07,330,153
ICD10fi,Z37.1,270,153
ICD10fi,T25.0,334,153
ICD10fi,B33.8,301,153
ICD10fi,S89,200,153
ICD10fi,D64.3,564,153
ICD10fi,K00.10,310,153
ICD10fi,Q61.0,753,153
ICD10fi,G54.1,690,153
ICD10fi,D81.4,241,153
ICD10fi,E89.4,1177,153
ICD10fi,D32.07,668,152
ICD10fi,Q21.0,296,152
ICD10fi,G95.2,1825,152
ICD10fi,Z20.5,252,152
ICD10fi,C49.49,4679,152
ICD10fi,S16,193,152
ICD10fi,S11.8,250,152
ICD10fi,E29.8,403,152
ICD10fi,T84.64,283,152
ICD10fi,L24.5,398,152
ICD10fi,O22.1,269,151
ICD10fi,T17.4,213,151
ICD10fi,N60.3,313,151
ICD10fi,O91,214,151
ICD10fi,I65.1,414,151
ICD10fi,F25.81,4018,151
ICD10fi,S05.5,534,151
ICD10fi,F51.3,491,151
ICD10fi,K91.3,325,150
ICD10fi,D69.4,885,150
ICD10fi,K27.9,232,150
ICD10fi,C34.96,2275,150
ICD10fi,F63.8,820,150
ICD10fi,J20.6,216,150
ICD10fi,N64.2,257,150
ICD10fi,S31.3,227,150
ICD10fi,M01.2*A69.2,527,150
ICD10fi,K04.03,235,150
ICD10fi,K09.08,368,150
ICD10fi,L66.1,1181,149
ICD10fi,D69.1,1108,149
ICD10fi,P36.90,213,149
ICD10fi,I77.9,817,149
ICD10fi,O21.2,297,149
ICD10fi,H73.8,302,149
ICD10fi,L63.1,665,149
ICD10fi,B08.3,254,149
ICD10fi,C18.1,194,149
ICD10fi,O98.8,170,149
ICD10fi,N84.3,206,149
ICD10fi,I24.1,271,149
ICD10fi,E61.2,446,149
ICD10fi,D29.3,301,149
ICD10fi,C34.09,693,148
ICD10fi,R94.0,320,148
ICD10fi,T22.3,695,148
ICD10fi,R57.0,320,148
ICD10fi,K42.1,246,148
ICD10fi,Z72.9,367,148
ICD10fi,Y85.0,427,148
ICD10fi,Z27.4,190,148
ICD10fi,D46.2,6550,148
ICD10fi,C43.49,2232,148
ICD10fi,K43.5,623,148
ICD10fi,K14,189,148
ICD10fi,F98.5,850,147
ICD10fi,G71.18,1226,147
ICD10fi,M83.2,186,147
ICD10fi,C26.0,794,147
ICD10fi,G41.8,406,147
ICD10fi,R89.1,285,147
ICD10fi,H19.2,313,147
ICD10fi,F90.1,1859,147
ICD10fi,G73.7*M35.0,608,147
ICD10fi,D10.35,492,147
ICD10fi,I22.8,209,147
ICD10fi,D04,217,147
ICD10fi,T31.1,591,147
ICD10fi,I34.02,473,146
ICD10fi,E83.39,2657,146
ICD10fi,G31.1,1681,146
ICD10fi,F01.39,541,146
ICD10fi,G80.9,2198,146
ICD10fi,R23.2,187,146
ICD10fi,K13.70,211,146
ICD10fi,F12.24,1208,146
ICD10fi,ZB0.0,307,146
ICD10fi,N08.5*M32.1,13495,146
ICD10fi,M89.3,275,146
ICD10fi,N97.2,566,146
ICD10fi,N99.5,610,146
ICD10fi,D10.7,699,146
ICD10fi,Z45.1,2157,146
ICD10fi,D33.07,716,145
ICD10fi,K10.29,381,145
ICD10fi,F50.4,1275,145
ICD10fi,Z93.1,1267,145
ICD10fi,M31.8,3828,145
ICD10fi,O92.0,203,145
ICD10fi,Q10.0,1019,145
ICD10fi,K07.19,622,145
ICD10fi,L93.1,1719,145
ICD10fi,C51.01,4143,145
ICD10fi,T54.3,316,145
ICD10fi,K00,186,144
ICD10fi,C25,517,144
ICD10fi,T40.2,257,144
ICD10fi,D29.2,379,144
ICD10fi,C48.89,5085,144
ICD10fi,C90.2,4965,144
ICD10fi,F02.39,581,144
ICD10fi,G59.0*E11.4,255,144
ICD10fi,I68.0*E85.9,698,144
ICD10fi,M08.1,3439,144
ICD10fi,C54.12,1047,144
ICD10fi,L95.0,1615,144
ICD10fi,M30.1,4947,144
ICD10fi,K58.2,229,143
ICD10fi,H95.1,999,143
ICD10fi,O98.4,609,143
ICD10fi,H36.03*E10.6,481,143
ICD10fi,J43.1,1326,143
ICD10fi,Y00.8,406,143
ICD10fi,G51.8,393,143
ICD10fi,Z96.8,1544,143
ICD10fi,C00.1,2256,143
ICD10fi,G96.9,1314,143
ICD10fi,H40.21,576,143
ICD10fi,F10.04,284,143
ICD10fi,M85.6,366,142
ICD10fi,O66.8,160,142
ICD10fi,F45.39,1031,142
ICD10fi,C91.7,3672,142
ICD10fi,K00.63,197,142
ICD10fi,Z59.9,271,142
ICD10fi,K31.0,304,142
ICD10fi,G98,406,142
ICD10fi,C44.70,459,142
ICD10fi,O83.1,176,142
ICD10fi,C32.8,6476,141
ICD10fi,K06,179,141
ICD10fi,S66.7,664,141
ICD10fi,N50.0,303,141
ICD10fi,E13.1,314,141
ICD10fi,N03.2,3582,141
ICD10fi,I74.9,362,141
ICD10fi,H18.7,988,141
ICD10fi,H50.4,486,141
ICD10fi,S96.0,304,141
ICD10fi,K04.02,185,141
ICD10fi,V29,414,140
ICD10fi,N08.3*E10.2,1547,140
ICD10fi,V86.3,375,140
ICD10fi,S59.8,220,140
ICD10fi,F15.0,205,140
ICD10fi,M93.8,398,140
ICD10fi,P70.0,182,140
ICD10fi,Z74.0,955,140
ICD10fi,M00.2,587,140
ICD10fi,Z96.2,654,140
ICD10fi,F69,670,140
ICD10fi,K92,161,140
ICD10fi,F11.9,356,140
ICD10fi,C15.1,1828,140
ICD10fi,B44.1,2309,140
ICD10fi,O69.2,147,140
ICD10fi,M87.8,503,139
ICD10fi,I30.8,462,139
ICD10fi,R27.8,299,139
ICD10fi,K52.1,360,139
ICD10fi,S02.90,220,139
ICD10fi,F23.10,1276,139
ICD10fi,B02.20,624,139
ICD10fi,Z09.2,150,139
ICD10fi,Z23.1,155,139
ICD10fi,Z20.3,222,139
ICD10fi,D64.0,441,139
ICD10fi,M11.8,595,139
ICD10fi,E29,371,139
ICD10fi,N03.0,2387,138
ICD10fi,I13.0,430,138
ICD10fi,C06.0,5693,138
ICD10fi,F53.1,1113,138
ICD10fi,N15.9,1060,138
ICD10fi,K56.4,233,138
ICD10fi,O98.5,323,138
ICD10fi,Q23.0,3483,138
ICD10fi,H61.1,209,138
ICD10fi,G90.0,400,138
ICD10fi,D10.34,459,137
ICD10fi,F13.9,315,137
ICD10fi,Q21.30,5414,137
ICD10fi,C16.04,3404,137
ICD10fi,Z08,248,137
ICD10fi,I62.1,463,137
ICD10fi,L90.9,245,137
ICD10fi,L51.1,459,137
ICD10fi,I77.8,567,137
ICD10fi,C43.90,793,137
ICD10fi,H73.9,190,137
ICD10fi,N08.0*A41.9,286,137
ICD10fi,B96.2,165,137
ICD10fi,T67.0,173,136
ICD10fi,H51.2,503,136
ICD10fi,O66.9,152,136
ICD10fi,K01.10,282,136
ICD10fi,I22.09,182,136
ICD10fi,H16.3,595,136
ICD10fi,K59.3,377,136
ICD10fi,C15.3,3351,136
ICD10fi,N08.2*D69.0,3315,136
ICD10fi,N82.0,662,135
ICD10fi,D46.4,508,135
ICD10fi,M07.5,834,135
ICD10fi,I22.19,168,135
ICD10fi,I20.11,263,135
ICD10fi,H28.0,274,135
ICD10fi,S37.3,367,135
ICD10fi,O66.4,150,135
ICD10fi,Z13.0,265,135
ICD10fi,L40.1,1139,135
ICD10fi,I24.0,183,135
ICD10fi,O34.9,181,135
ICD10fi,N74.4*A56.1,187,135
ICD10fi,C84.59,3670,135
ICD10fi,F52.6,184,134
ICD10fi,O71.8,170,134
ICD10fi,R46.6,202,134
ICD10fi,M60.0,459,134
ICD10fi,M24.6,381,134
ICD10fi,F84.0,2689,134
ICD10fi,I61.2,431,134
ICD10fi,X99.8,250,134
ICD10fi,F71.0,2570,134
ICD10fi,E27.2,412,134
ICD10fi,L23.7,505,134
ICD10fi,F12.21,1545,134
ICD10fi,Z22.9,319,133
ICD10fi,E20.8,1051,133
ICD10fi,Y08.8,288,133
ICD10fi,R43,208,133
ICD10fi,T08,193,133
ICD10fi,H60.2,365,133
ICD10fi,I86.4,951,133
ICD10fi,K73.0,1134,133
ICD10fi,F01.8,215,133
ICD10fi,M08.8,588,133
ICD10fi,I36.0,383,132
ICD10fi,T18.5,213,132
ICD10fi,F79.9,1270,132
ICD10fi,Z92.4,195,132
ICD10fi,L25.8,307,132
ICD10fi,E16.10,803,132
ICD10fi,I67.4,1765,132
ICD10fi,H13.1*B02.3,295,132
ICD10fi,T33.5,262,132
ICD10fi,P05.1,339,132
ICD10fi,N08.5,1192,132
ICD10fi,O71.1,187,132
ICD10fi,I71,304,132
ICD10fi,G11.2,1209,132
ICD10fi,E28.8,397,132
ICD10fi,S44.2,446,132
ICD10fi,C34.02,1730,132
ICD10fi,C24.1,2574,132
ICD10fi,C44.00,278,132
ICD10fi,J37,202,132
ICD10fi,E73.0,302,131
ICD10fi,K26.5,252,131
ICD10fi,D46.0,2184,131
ICD10fi,O36.1,543,131
ICD10fi,W01.89,147,131
ICD10fi,O98.3,205,131
ICD10fi,S36.4,470,131
ICD10fi,A41,374,131
ICD10fi,E16.9,376,131
ICD10fi,F19.22,1124,131
ICD10fi,C16.4,1274,131
ICD10fi,T26.1,222,131
ICD10fi,N51.2,148,131
ICD10fi,C34.35,1956,131
ICD10fi,N51.8,189,131
ICD10fi,Z61.7,1909,131
ICD10fi,Z52.9,477,131
ICD10fi,W34,218,131
ICD10fi,N90,158,131
ICD10fi,B33.2,324,131
ICD10fi,S06.1,275,131
ICD10fi,D41.9,299,131
ICD10fi,F19.50,858,131
ICD10fi,C43.42,1824,130
ICD10fi,C85.7,2177,130
ICD10fi,D07.1,1442,130
ICD10fi,N32,192,130
ICD10fi,B34.0,187,130
ICD10fi,R04.8,417,130
ICD10fi,F44.0,618,130
ICD10fi,M91.1,987,130
ICD10fi,N89,139,130
ICD10fi,C09.8,6525,130
ICD10fi,D16.8,1180,130
ICD10fi,I45.5,370,130
ICD10fi,F15.3,232,130
ICD10fi,A04.3,329,130
ICD10fi,S03.1,194,129
ICD10fi,R99.9,129,129
ICD10fi,L43.2,300,129
ICD10fi,J98.8,550,129
ICD10fi,V18.5,303,129
ICD10fi,S94.3,326,129
ICD10fi,F91.2,880,129
ICD10fi,P22.0,295,129
ICD10fi,R93.6,290,129
ICD10fi,F01.24,651,129
ICD10fi,N08.5*M31.7,7841,129
ICD10fi,A74.9,164,129
ICD10fi,Z82.6,249,129
ICD10fi,G23.8,1176,129
ICD10fi,G70.9,455,129
ICD10fi,C16.33,2974,129
ICD10fi,V11.2,256,129
ICD10fi,B37.06,193,129
ICD10fi,D06.9,460,128
ICD10fi,S10.8,151,128
ICD10fi,C21.8,2145,128
ICD10fi,K07.03,974,128
ICD10fi,H30.0,790,128
ICD10fi,F19.59,424,128
ICD10fi,G81.0,418,128
ICD10fi,K23.8,161,128
ICD10fi,C34.06,2022,128
ICD10fi,M68,148,128
ICD10fi,D80.0,1952,128
ICD10fi,I66.9,302,128
ICD10fi,D44.8,4722,128
ICD10fi,C16.03,2000,128
ICD10fi,Q65.88,787,127
ICD10fi,O43.8,222,127
ICD10fi,K04.3,156,127
ICD10fi,M20.00,289,127
ICD10fi,F10.50,305,127
ICD10fi,F06.30,745,127
ICD10fi,D03.9,495,127
ICD10fi,Q99.8,2558,127
ICD10fi,O08.0,168,127
ICD10fi,M22,200,127
ICD10fi,Y08.9,269,127
ICD10fi,F07.8,1302,127
ICD10fi,I51.8,396,127
ICD10fi,G05.1*B00.4,626,127
ICD10fi,T33.8,295,127
ICD10fi,I79.2,1917,127
ICD10fi,D10.00,192,127
ICD10fi,Z93.6,406,127
ICD10fi,Z08.2,391,127
ICD10fi,Q23.10,991,127
ICD10fi,T17.5,218,127
ICD10fi,Q87.88,2102,127
ICD10fi,I20.98,183,127
ICD10fi,F20.31,1579,126
ICD10fi,C43.61,702,126
ICD10fi,T78.9,183,126
ICD10fi,I42.5,1894,126
ICD10fi,N82.1,332,126
ICD10fi,A08.2,168,126
ICD10fi,F70,4348,126
ICD10fi,C03.0,5161,126
ICD10fi,O67.8,133,126
ICD10fi,M14.8*D86.8,646,126
ICD10fi,B43.2,180,126
ICD10fi,H35.1,762,126
ICD10fi,I82.21,665,126
ICD10fi,Z43.6,359,126
ICD10fi,S66,176,126
ICD10fi,T43.0,167,125
ICD10fi,O34.7,256,125
ICD10fi,R79,160,125
ICD10fi,S02.4,201,125
ICD10fi,E87.7,349,125
ICD10fi,M90.7*C90.0,1099,125
ICD10fi,Y94.1,188,125
ICD10fi,E44.1,214,125
ICD10fi,C71.00,529,125
ICD10fi,C50.09,366,125
ICD10fi,S64.2,320,125
ICD10fi,D47.7,1822,124
ICD10fi,T81,166,124
ICD10fi,K52.8,144,124
ICD10fi,C71.21,4765,124
ICD10fi,F91.1,565,124
ICD10fi,T82.3,515,124
ICD10fi,O35.4,413,124
ICD10fi,B02.21,277,124
ICD10fi,L15,135,124
ICD10fi,C60.1,3406,124
ICD10fi,E20.0,1134,124
ICD10fi,F10.6,422,124
ICD10fi,N08.30*E10.2,704,124
ICD10fi,M00,215,124
ICD10fi,A31.9,890,124
ICD10fi,I43.1*E85.9,3471,124
ICD10fi,D17.5,181,124
ICD10fi,C43.71,858,123
ICD10fi,M07.4,696,123
ICD10fi,E27.9,330,123
ICD10fi,Z61.5,783,123
ICD10fi,G24.0,652,123
ICD10fi,D52.0,272,123
ICD10fi,M21.8,263,123
ICD10fi,S21.0,203,123
ICD10fi,H04,140,123
ICD10fi,O89.4,136,123
ICD10fi,S13.1,536,123
ICD10fi,N73.3,197,123
ICD10fi,Z63.1,707,123
ICD10fi,S71.8,240,123
ICD10fi,C54.13,3100,123
ICD10fi,C16.24,2737,123
ICD10fi,Z54,137,123
ICD10fi,E26.0*I15.2,356,123
ICD10fi,Q32.0,1836,122
ICD10fi,S63.2,295,122
ICD10fi,T75.1,235,122
ICD10fi,Q65.1,588,122
ICD10fi,K07.01,728,122
ICD10fi,D43.4,870,122
ICD10fi,O92.1,169,122
ICD10fi,F91.0,882,122
ICD10fi,Z22.30,1201,122
ICD10fi,X41,124,122
ICD10fi,A56,163,122
ICD10fi,S56.0,186,122
ICD10fi,C56.91,2377,122
ICD10fi,D48.49,598,122
ICD10fi,A32.7,393,122
ICD10fi,F53.9,722,122
ICD10fi,S02.66,600,122
ICD10fi,L12.8,1037,121
ICD10fi,Z80.9,587,121
ICD10fi,G71.11,3685,121
ICD10fi,K76.6,1228,121
ICD10fi,I37.1,994,121
ICD10fi,Z97.1,283,121
ICD10fi,D10.2,324,121
ICD10fi,D15.1,1110,121
ICD10fi,A18.2,2066,121
ICD10fi,I37.0,874,121
ICD10fi,R25.0,231,121
ICD10fi,O64.2,123,120
ICD10fi,E13.3,797,120
ICD10fi,Q21.9,499,120
ICD10fi,T00.0,150,120
ICD10fi,M46.2,987,120
ICD10fi,G82.0,958,120
ICD10fi,G58.7,1571,120
